,tweet_id,created_at,user_id,geo_source,county,full_text,mask,sentiment_score
27,1238259573481406464,Fri Mar 13 00:24:22 +0000 2020,1104562862851309569,user_location,Hennepin County,The boomers they're wanting to die off....🙄 https://t.co/GZ3MzX3Qcq,False,-0.5994
28,1238510363508948992,Fri Mar 13 17:00:55 +0000 2020,392866925,user_location,Hennepin County,"Just now: Gov. Noem is declaring a state of emergency in South Dakota, asking schools to close statewide next week and postponing state high school basketball tournament https://t.co/8Ca8crmeTZ",False,-0.4767
29,1238259414081007616,Fri Mar 13 00:23:44 +0000 2020,737294036,user_location,Koochiching County,80% of those infected with the coronavirus will have cases involving mild symptoms (WHO) spokesman Tarik Jasarevic said Thursday https://t.co/g7ReXZLf4v,False,-0.4939
30,1238360675585531904,Fri Mar 13 07:06:07 +0000 2020,30687214,user_location,Cottonwood County,When you’re trying to just chill and scroll social media and everything is about the corona virus. https://t.co/7LTy3kYgzC,False,0.0
31,1238459427558170626,Fri Mar 13 13:38:31 +0000 2020,2541735812,user_location,Hennepin County,Shit. That’s a load of gays about to lose their only personality trait. https://t.co/0T7WvshgYp,False,-0.743
32,1238309204877815809,Fri Mar 13 03:41:35 +0000 2020,616930951,user_location,Hennepin County,"Overnight they found $1.5 trillion for Wall St, but they can’t find money to provide healthcare &amp; living wages for 140 mil poor &amp; low wealth people in America. https://t.co/6T2x9y8p6p",False,-0.25
33,1238257824658006017,Fri Mar 13 00:17:25 +0000 2020,504628715,user_location,Hennepin County,@ande4098 @itsjustChrisnow @GoesslingStrib @mccoympls @skipmatt Or COVID-19.....,False,0.0
34,1238358907485069312,Fri Mar 13 06:59:05 +0000 2020,3409126392,user_location,Morrison County,"Please share, and help me get the TRUTH out about the Coronavirus!! @StormIsUponUs @BeThePlan @3days3nights @CologeroGetz @JuliansRum @prayingmedic @Inevitable_ET @LisaMei62 @M2Madness @martingeddes @Jordan_Sather_ @patton6966 @robcounts @Ben_Chasteen @OnEdgeOfWonder @QAlertsApp",False,0.8695
35,1238458249256620033,Fri Mar 13 13:33:50 +0000 2020,53783678,user_location,Hennepin County,tfw your parents blow off covid-19 concerns 😐,False,0.0
36,1238416197181411329,Fri Mar 13 10:46:44 +0000 2020,290211049,user_location,Hennepin County,Listen what this doctor said about coronavirus: https://t.co/e9Mv1a5AFo,False,0.0
37,1238415135561134083,Fri Mar 13 10:42:31 +0000 2020,29026114,user_location,Hennepin County,Senate Democrats also voted against    increasing access to medical respirators.  Now why on earth would Democrats do that at the very same time that they are warning that people are going to die?   Any guesses? https://t.co/L1kqH3fJF7,True,-0.7691
38,1238258013024260096,Fri Mar 13 00:18:10 +0000 2020,1232807061643128833,user_location,Hennepin County,We are together at ELS https://t.co/uMqu6QDf5U,False,0.0
39,1238416465684029441,Fri Mar 13 10:47:48 +0000 2020,2482553749,user_location,Washington County,Coronavirus severely underestimates how long I can sit inside my house living off of nothing but caffeine and shredded cheese,False,-0.6249
40,1238258184852209665,Fri Mar 13 00:18:51 +0000 2020,502645929,user_location,Hennepin County,"Charles Barkley just revealed on TNT that he has fallen ill, and has self-quarantined. He took a test for coronavirus and has not received his results back.",False,-0.6486
41,1238358999600431106,Fri Mar 13 06:59:27 +0000 2020,4640019974,user_location,Blue Earth County,Hockey has been cancelled for like six hours and Canada solved coronavirus https://t.co/P7qVT7PcD1,False,0.3818
42,1238301051045978117,Fri Mar 13 03:09:11 +0000 2020,907693825824579584,user_location,Carlton County,"The Premier League doesn't need to stand down to coronavirus. The virus won't be able to handle the pace, intensity and competitiveness of our league, not to mention the atmospheres of places like Anfield. It's never seen anything like it before.",False,0.1002
44,1238299888858869766,Fri Mar 13 03:04:34 +0000 2020,234469032,user_location,Hennepin County,"@KyleSMoore Hey bro, PSA :)  https://t.co/w6c096osAc",False,0.4588
45,1238452708320989185,Fri Mar 13 13:11:49 +0000 2020,989585599819493376,user_location,Lake County,"Since the CoronaVirus is continuing to go higher, higher,higher (pun intended) here’s Lauren Jauregui As Hand Soaps; A Thread https://t.co/O5TrK4ZHR2",False,0.4939
46,1238501760961896449,Fri Mar 13 16:26:44 +0000 2020,5093,user_location,Hennepin County,People of my hometown #Siena sing a popular song from their houses along an empty street to warm their hearts during the Italian #Covid_19 #lockdown.  #coronavirusitalia #COVID19 #coronavirus https://t.co/7EKKMIdXov,False,0.802
48,1238302854508666880,Fri Mar 13 03:16:21 +0000 2020,16064402,user_location,Hennepin County,"For years, Michael Osterholm has tried to warn us about the spread of a pandemic like COVID 19. Weeks ago he predicted everything that is happening now. Today we sat down again to talk about how we move forward in uncertain times. Some great advice here. @kare11 https://t.co/vcuVrmIztu",False,0.6124
49,1238503182516523008,Fri Mar 13 16:32:23 +0000 2020,1081592633909276672,user_location,Hennepin County,The coronavirus canceling my plans https://t.co/CQkOIUAbpR,False,0.0
50,1238302564845867008,Fri Mar 13 03:15:12 +0000 2020,907139600,user_location,Hennepin County,It must have taken a crack reporting team to figure this out. SMH #OneVoice1   https://t.co/LE6WVca3hP,False,-0.4648
51,1238299624659537921,Fri Mar 13 03:03:31 +0000 2020,19818393,user_location,Hennepin County,"Facts:  The Obama administration tested 1 million people for H1N1 in the first month after the first US diagnosed case.  The first US #coronavirus case was 50+ days ago.  And we haven't event tested 10,000 people yet. https://t.co/LxRH62NIDw",False,0.0
52,1238408471369986048,Fri Mar 13 10:16:02 +0000 2020,426453747,user_location,Saint Louis County,"#Coronavirus is affecting the whole world, will it unite us?  MEMO #Cartoon by @Sabaaneh   READ: https://t.co/BWoclG2mDi https://t.co/KaRoDAoPr5",False,0.0
53,1238300421539717121,Fri Mar 13 03:06:41 +0000 2020,2541735812,user_location,Hennepin County,corona got the club empty asf me and the DJ just chillin listening to frank ocean with the strobe lights goin rn,False,-0.2023
54,1238350887267033088,Fri Mar 13 06:27:13 +0000 2020,909986287859486720,user_location,Hennepin County,"Due to the coronavirus pandemic I am discounting my subscription price, 40% off indefinitly. Due the right thing... stay home and jack off😈😘🍆💦            ➡️https://t.co/k7XMfG9Wdi⬅️ https://t.co/zCpv452lBT",False,0.7003
55,1238353480261214208,Fri Mar 13 06:37:31 +0000 2020,35597659,user_location,Scott County,fuck coronavirus  who has a bill coming up that they’re not sure they’re gonna be able to pay  send me your bill and your venmo,False,-0.3818
57,1238303005218349056,Fri Mar 13 03:16:57 +0000 2020,612050350,user_location,Hennepin County,"Nintendo do the right thing and release Animal Crossing today, forcing people to stay inside and containing the coronavirus. You have the power to end this",False,0.0
58,1238300878978846720,Fri Mar 13 03:08:30 +0000 2020,257716489,user_location,Hennepin County,@realDonaldTrump You have sent more tweets while President than there have been coronavirus tests done.,False,0.0
59,1238399054989713410,Fri Mar 13 09:38:37 +0000 2020,1232259723463942151,user_location,Koochiching County,😂😂finna do a world tour ka bo $200 https://t.co/3COJu0kIsB,False,0.25
60,1238299473857646592,Fri Mar 13 03:02:55 +0000 2020,137151030,user_location,Hennepin County,There’s a winning message: Not Everyone Dies. Vote Republican. https://t.co/jRJaGDyLs8,False,0.5267
62,1238406877282787329,Fri Mar 13 10:09:42 +0000 2020,1069842999750914048,user_location,Clay County,Hockey has been cancelled for like six hours and Canada solved coronavirus https://t.co/P7qVT7PcD1,False,0.3818
63,1238406700991946752,Fri Mar 13 10:09:00 +0000 2020,1069842999750914048,user_location,Clay County,if BTS gets Coronavirus the stans are gonna find a cure within 24 hours,False,0.0
64,1238347834484719616,Fri Mar 13 06:15:05 +0000 2020,979739986743451648,user_location,Hennepin County,"In case you’re counting, it was 13 days ago that Trump called the coronavirus a hoax at a campaign rally.",False,-0.2732
66,1238449709741518849,Fri Mar 13 12:59:54 +0000 2020,810802363099291648,user_location,Washington County,"Not to downplay coronavirus, but the 2009 swine flu epidemic infected 61 million Americans, killed over 12,000 and I don't recall anywhere near this level of hysteria.",False,-0.9217
67,1238449927547686913,Fri Mar 13 13:00:46 +0000 2020,192256741,user_location,Washington County,"Think you might have #COVID19? Seek care online with these simple steps: ✅Visit https://t.co/XvUwrdbIo0 ✅Start your online evaluation ✅We review your information ✅If needed, we’ll arrange safe and accessible testing  Learn more ➡️https://t.co/du5vzHmUGy  #COVID2019 #COVID https://t.co/FOdMNzBFxg",False,0.7269
69,1238297678708011008,Fri Mar 13 02:55:47 +0000 2020,761040589613740032,user_location,Hennepin County,".@NPR source: Donald Trump blocked coronavirus testing preparedness in January to try and keep infection figures low and, in turn, enhance his re-election odds. https://t.co/VxuTRG2mPx",False,-0.4939
70,1238459943524511744,Fri Mar 13 13:40:34 +0000 2020,7632132,user_location,Hennepin County,"FWIW: M Health Fairview told @MPRnews it has tested ""hundreds"" of people for coronavirus in recent days. MN Dept. of Health does NOT include those, or any other private lab tests, in its reported statistics (316 yesterday). NO ONE that I know of has a handle on total # of tests.",False,-0.4466
72,1238346311499382784,Fri Mar 13 06:09:02 +0000 2020,10182712,user_location,Hennepin County,"Sen. McConnell is going away for a long weekend without considering legislation to curb this public health crisis. In the Navy, the captain doesn’t leave the bridge when the ship is under duress. It’s a pretty basic leadership principle. https://t.co/g0ImIvTAGl",False,-0.2732
73,1238470463145365505,Fri Mar 13 14:22:22 +0000 2020,15521823,user_location,Hennepin County,"I have received at least 30 different emails from private businesses with clear, specific information on how they’re handling the pandemic.  I have received exactly zero from any government entity.   Remember when Snow Crash was fiction?",False,-0.0258
74,1238479153768402945,Fri Mar 13 14:56:54 +0000 2020,22668872,user_location,Pennington County,@BarackObama If you were still in office during the time of a pandemic we would have a top line comprehensive response instead of chaos and a European travel ban.,False,-0.6705
75,1238455296059740160,Fri Mar 13 13:22:06 +0000 2020,72460164,user_location,Hennepin County,"@SunCountryAir if you’re going to direct people to your website due to your call line automatically hanging up, it would be nice if the website could be updated with the latest #coronavirus plan. #cantchangeflightpastapril2 #websiteisunprepared",False,0.4215
76,1238419632672985094,Fri Mar 13 11:00:23 +0000 2020,1034167088582144001,user_location,Dakota County,"I love these ridiculous clowns who contend they can do better than President Trump. This booze-and-Botox besotted old bag can’t  manage her dentures, much less a pandemic. Between her and Biden, they can barely manage to put a coherent sentence together.  https://t.co/Ze2mvKpoRp",False,0.7269
77,1238466095264251915,Fri Mar 13 14:05:01 +0000 2020,31497214,user_location,Saint Louis County,Getting the most UNQUALIFIED QUACKS installed everywhere is more important to republicans than the lives of Americans.  Priorities.......... https://t.co/tg1lJOamYV,False,0.2023
78,1238466184309342208,Fri Mar 13 14:05:22 +0000 2020,351778084,user_location,Hennepin County,"Something is happening. Yesterday @BillKristol said stimulus needs to go to workers and to bolster the safety net. Now @jimcramer tells @ewarren she's ""absolutely right"" that we should consider canceling debt and raising social security payments to fight a #Covid_19 recession https://t.co/hNwQXsAtVi",False,-0.4019
79,1238459900684050434,Fri Mar 13 13:40:24 +0000 2020,2405907366,user_location,Dakota County,This is unacceptable in every way. Get him out of office now #ResignTrump @SpeakerPelosi @SenSchumer @senatemajldr https://t.co/70QZu3CZTm,False,-0.4588
80,1238458510762901507,Fri Mar 13 13:34:53 +0000 2020,1029921511971348480,user_location,Beltrami County,"In the midst of this pandemic, can we please give all schools a pass on mandated state testing. We need to put our energies and resources into more important areas during this crisis. #coronavirus #COVID19 #schoolclosures #education",False,-0.0258
81,1238412647990771713,Fri Mar 13 10:32:38 +0000 2020,824465323772510208,user_location,Hennepin County,"Push me, and then don’t touch me, ‘til I can get my, vaccination. https://t.co/QqT1hjmcmq",False,0.0
82,1238456330798739456,Fri Mar 13 13:26:13 +0000 2020,58541926,user_location,Scott County,"🚨Good news. FDA approves automated #coronavirus test that provides results in 4 hours. The new test runs on lab instruments that already exist in the US—each machine can process &gt;4,000 tests per day.  The US has only run ~11,000 #COVID19 tests so far. https://t.co/htzeVqLy3J",False,0.4019
84,1238466955159404544,Fri Mar 13 14:08:26 +0000 2020,70289960,user_location,Hennepin County,MILITARY NEWS: The #Netherlands has cancelled Exercise Frisian Flag and #Norway has cancelled Exercise Cold Response to prevent the spread of the COVID-19 virus.  Read Khalem Chapman's full story here: https://t.co/yNlQk7og8N  📸: Dutch MoD  #AvGeek #Military #COVID19 #AirForce https://t.co/kD33ZWr0VR,False,-0.4404
85,1238460398761902082,Fri Mar 13 13:42:23 +0000 2020,884796236661960705,user_location,Redwood County,postpone this movie. i don’t want it to not reach $1B because of the virus and have dudebros preach about how female led movies aren’t good https://t.co/Dq8L69TRO1,False,0.34
86,1238461375858573315,Fri Mar 13 13:46:16 +0000 2020,2155730208,user_location,Washington County,There is only one candidate in the race who believes everyone should be treated for the #coronavirus for free - that's @BernieSanders. Will media ask Trump &amp; Biden what they'll do for citizens who can't afford treatment? Only reason not to ask it is if you want to protect Biden.,False,0.7351
87,1238270092615528448,Fri Mar 13 01:06:10 +0000 2020,1111801463553052672,user_location,Hennepin County,"@stpstockman Sure.   Last comparable pandemic in the US was the 2009-2010 Swine Flu outbreak.  Obama waited until millions of Americans were infected &amp; 1,000+ had died before declaring a national emergency.   During that national emergency:   1) no sports leagues suspended play",False,-0.9186
88,1238305116542779392,Fri Mar 13 03:25:21 +0000 2020,983887592142729216,user_location,Hennepin County,My kids in 20yrs: What was 2020 like? Me: #LockDown #Covid_19 #coronavirus https://t.co/Zi58ljLQFC,False,0.3612
89,1238289589204406272,Fri Mar 13 02:23:39 +0000 2020,23284067,user_location,Hennepin County,"New deadly #coronavirus not infectious enough to pose global threat, researchers say http://t.co/oOscyDfHhN",False,-0.5267
91,1238303379887095810,Fri Mar 13 03:18:26 +0000 2020,368106388,user_location,Hennepin County,"Sports leagues shutting down, schools closing, businesses telling employees to work from home – these are not signs of a country falling apart. These are signs of a country mobilizing to beat back a pandemic. We’re all in this together, and together, we can overcome #COVID19.",False,-0.1531
92,1238575420821340161,Fri Mar 13 21:19:26 +0000 2020,16602132,user_location,Hennepin County,"Not true, @realDonaldTrump. I wrote to you more than 600 days ago demanding answers after you fired the entire White House pandemic team. https://t.co/ICbHOkyeyY https://t.co/71OF9gKA3N",False,-0.7803
93,1238299939127484416,Fri Mar 13 03:04:46 +0000 2020,1109478116626444291,user_location,Sibley County,@thehill Real talk...  The US has had months to prepare for #coronavirus   We have a great army to build as many makeshift isolation hospitals as needed and the financial means to produce more #Covid_19 tests than any country on earth  We have done nothing   Trump is killing Americans https://t.co/dj2iAhFE0C,False,0.711
95,1238300237934088193,Fri Mar 13 03:05:57 +0000 2020,14334065,user_location,Carver County,"I get that the pandemic is causing issues with companies communication systems. Those with rigid cancellation policies, I wish you luck after the pandemic, many previously loyal customers won’t come back. #travelban #covid19 #eventcanceled",False,0.8074
96,1238313018267709440,Fri Mar 13 03:56:44 +0000 2020,2618266963,user_location,Hennepin County,the fact that tom hanks overgrown frat boy son just made a statement where he said tom hanks is “not trippin”  is sending me https://t.co/3AkqdwVsLd,False,0.0
97,1238328627416240130,Fri Mar 13 04:58:46 +0000 2020,56569304,user_location,Saint Louis County,"U.S. #Study  Indicates #Coronavirus  May Survive In The Air For Up to 3 Hours, 3 Days On Certain Surfaces Consider getting a humidifier and waiting 24 hours before opening delivered packages https://t.co/GY8ZcUCkb6",False,0.2732
98,1238328832324665344,Fri Mar 13 04:59:35 +0000 2020,45951402,user_location,Hennepin County,Iranian President Rohani has tested positive for #COVID19. https://t.co/bpPSqP98yc,False,0.5574
99,1238329046167158785,Fri Mar 13 05:00:26 +0000 2020,56569304,user_location,Saint Louis County,"The Entire Western World Is Starting To Shut Down As Authorities Brace For “Millions” Of #Coronavirus  Cases Let us pray for a miracle, because we definitely need one right now https://t.co/WWoAPyMTJp",False,0.8316
100,1238307548660408320,Fri Mar 13 03:35:00 +0000 2020,339255153,user_location,Hennepin County,"You narcissistic, corrupt, unstable, incompetent, liar.    Truth: Obama admin tested 1 mil Americans within 30 days of first H1N1 case. 1st US #COVID19 was over 50 days ago-fewer than 10,000 tested.  @ProjectLincoln isn't going away @realDonaldTrump   #countryoverparty https://t.co/Ow9d9yw17C",False,-0.765
101,1238309543563624449,Fri Mar 13 03:42:56 +0000 2020,1061881951995551744,user_location,Blue Earth County,"‘Just like nurses and midwives across the globe, we will set aside our fear #COVID19 to show our outstanding leadership skills’ (and also get the equipment/training needed) @CNOEngland #teamCNO https://t.co/YnBxCLAop0",False,0.5106
104,1238307591006150657,Fri Mar 13 03:35:10 +0000 2020,2553342972,user_location,Koochiching County,"Every day @realDonaldTrump, @HouseGOP &amp; @SenateGOP delay a #coronavirus stimulus package, people will get sicker and our economy weaker. Enough is enough. It’s time for free testing for all and sick leave for families affected. RT if you agree. #FamiliesFirst",False,-0.5423
105,1238304651851767808,Fri Mar 13 03:23:30 +0000 2020,27684933,user_location,Itasca County,"#GreysAnatomy production was halted after episode 21, four short of season 16's 25-episode order.   ABC will likely air the episodes already ""in the can"" and finished.  #Station19 already completed filming its season. https://t.co/oPbKlfW0ka",False,0.0
106,1238304555449925633,Fri Mar 13 03:23:07 +0000 2020,1082684397520863233,user_location,Saint Louis County,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨  Cuz everyone being Ignorant I got them Lysol Wipes $300.00 a pack 🤣🤣🤣   For an extra 50 I ‘ll come to you 🤣🤣🤣  Let’s fight this virus together 🤣🤣🔥🔥  #Coronavirus #icometoyou https://t.co/F90ENMYp8v,False,0.9524
107,1238303491543760896,Fri Mar 13 03:18:53 +0000 2020,15477077,user_location,Hennepin County,"You narcissistic, corrupt, unstable, incompetent, liar.    Truth: Obama admin tested 1 mil Americans within 30 days of first H1N1 case. 1st US #COVID19 was over 50 days ago-fewer than 10,000 tested.  @ProjectLincoln isn't going away @realDonaldTrump   #countryoverparty https://t.co/Ow9d9yw17C",False,-0.765
108,1238303557511774208,Fri Mar 13 03:19:09 +0000 2020,3112005410,user_location,Hennepin County,"This cannot be true. In times of crisis, we need leaders to lead ! https://t.co/LlQL3eyZic",False,-0.7733
109,1238576247665332224,Fri Mar 13 21:22:43 +0000 2020,576367521,user_location,Hennepin County,"""It's a nasty question,"" Donald Trump says to @Yamiche when she asks if he takes responsibility for eliminating an office dedicated to pandemic prevention. Trump claims he doesn't know anything about it.   https://t.co/AtkEGQllgT",False,-0.1531
110,1238306206856310786,Fri Mar 13 03:29:40 +0000 2020,15482275,user_location,Hennepin County,"If you choose to follow this ask yourself WHAT ARE YOU DOING TO ENSURE THAT YOUR DISEASE FREE? It’s good to share, it’s not good to share #Coronavirus T/f take precautions when helping older friends/neighbors that you’re not the asymptotic carrier that is exposing them. https://t.co/nuEwxiX5fU",False,0.9491
111,1238327020339318785,Fri Mar 13 04:52:23 +0000 2020,2432628421,user_location,Hennepin County,the fact that tom hanks overgrown frat boy son just made a statement where he said tom hanks is “not trippin”  is sending me https://t.co/3AkqdwVsLd,False,0.0
112,1238325360611266560,Fri Mar 13 04:45:47 +0000 2020,34014678,user_location,Hennepin County,"His coronavirus playbook is the same as his impeachment playbook: hide the evidence, silence honest officials, place personal image over public interest, make up ""perfect"" sh*t.   Gaslighting can't stop #coronavirus   Sit down. Hear from our muzzled experts, via @ASlavitt.😨👇",False,0.7899
113,1238325299063988231,Fri Mar 13 04:45:32 +0000 2020,1198764404868894721,user_location,Hennepin County,the fact that tom hanks overgrown frat boy son just made a statement where he said tom hanks is “not trippin”  is sending me https://t.co/3AkqdwVsLd,False,0.0
114,1238326494532964358,Fri Mar 13 04:50:17 +0000 2020,210945415,user_location,Hennepin County,People of my hometown #Siena sing a popular song from their houses along an empty street to warm their hearts during the Italian #Covid_19 #lockdown.  #coronavirusitalia #COVID19 #coronavirus https://t.co/7EKKMIdXov,False,0.802
115,1238326898750603265,Fri Mar 13 04:51:54 +0000 2020,1018997415226101760,user_location,Washington County,Dear @Surgeon_General Adams: You went on national TV a few days ago and said doctors who order #coronavirus tests for their patients will not be denied. Multiple doctors have now contradicted you. Can you clarify? https://t.co/4EueG0MYNt,False,-0.3818
116,1238324168652918785,Fri Mar 13 04:41:03 +0000 2020,277786241,user_location,Ramsey County,NOT ENOUGH ! The country needs reassurance and leadership. And this administration doesn't convey these basic needs are being met. These responses to this crisis are indicative of how poorly the GOap leadership really is. Jarred Kushner is a senior leader and adviser. What!? https://t.co/eBNNkIFmLN,False,-0.4912
117,1238318322778886144,Fri Mar 13 04:17:49 +0000 2020,389656849,user_location,Hennepin County,"South Korea, with aggressive #COVID19 screening and early mitigation measures, is turning the corner on their epidemic. They still have weeks to go, but the 110 new cases they report tonight are lowest number of daily cases since 2/22. This virus can be defeated with good policy.",False,-0.4767
118,1238315138517794817,Fri Mar 13 04:05:10 +0000 2020,1048589745125769217,user_location,Hennepin County,"So far this year more people have died from drunk drivers than #WuhanCoronavirus, yet people are trampling each other to hoard enough toilet paper for the next thirty years. It’s ludicrous.",False,-0.8176
119,1238310276853665792,Fri Mar 13 03:45:51 +0000 2020,2785099712,user_location,Hennepin County,the fact that tom hanks overgrown frat boy son just made a statement where he said tom hanks is “not trippin”  is sending me https://t.co/3AkqdwVsLd,False,0.0
120,1238307501122125826,Fri Mar 13 03:34:49 +0000 2020,779340182,user_location,Hennepin County,WHITE HOUSE SOURCE: @realDonaldTrump is flipping out that he might have #coronavirus after being in contact with more than one person diagnosed with it.   Trump has told some staff he hasn’t felt well over the last few days including during address.  He refuses to get tested.,False,0.2732
