,tweet_id,created_at,user_id,geo_source,county,full_text,mask,sentiment_score
0,1239339854397353984,Sun Mar 15 23:57:01 +0000 2020,1604640828,user_location,Hennepin County,where are the fucking tests you morons ... #coronavirus,False,-0.3774
1,1239337404428935169,Sun Mar 15 23:47:17 +0000 2020,217521604,user_location,Hennepin County,"We passed 3,000 cases of COVID-19 this morning.  As of now, its 3,587.  Another 11 deaths today.  Since yesterday morning, when Trump bragged how well hes done since ""only"" 40 people had died, deaths have increased 78%.  PLEASE protect yourselves. This is *real.* Youre NOT immune",False,0.5179
2,1239339506081452032,Sun Mar 15 23:55:38 +0000 2020,282176237,user_location,Ramsey County,"Believe it or not but Elizabeth Ann Warren owes you or anyone else nothing! The entitlement #onhere is wild...Now ,run along , vote accordingly and keep this energy for the remaining candidates.... https://t.co/xSzMgEGRTU",False,0.3382
3,1239339426251255815,Sun Mar 15 23:55:19 +0000 2020,755238308448382976,user_location,Hennepin County,"Everyone read this and please share, especially if you know anyone who is hitting the bars or acting like they’re not part of a huge social puzzle.   Why outbreaks like coronavirus spread exponentially, and how to “flatten the curve” - Washington Post https://t.co/lLwVZkoo1O",False,0.8689
6,1239316156231684106,Sun Mar 15 22:22:51 +0000 2020,2221699733,user_location,Swift County,"Damn that's rough, tomorrow is going to be another intense day.. https://t.co/1qcTJrvlmu",False,-0.34
7,1239316848333721600,Sun Mar 15 22:25:36 +0000 2020,27674589,user_location,Saint Louis County,"This is not the Federal Open Market Committee telling everyone things will be fine.  This is the FOMC saying they have to check on something and *footsteps running, door slamming, tires screeching* https://t.co/HjiYwJ0vHf",False,0.2023
8,1239312184187985921,Sun Mar 15 22:07:04 +0000 2020,965759570789445632,user_location,Washington County,Protect Ya Neck against the Coronavirus. We are making a few thousand prints and distributing them across New York City. Feel FREE to do the same in your City. Share and RT this to the world. #wutang https://t.co/coS5M3WdiW,False,0.8331
9,1239314092529254401,Sun Mar 15 22:14:39 +0000 2020,703255673652551680,user_location,Rice County,"If China loses this legal battle against Gilead to produce the Coronavirus Vaccine they should just disregard it and distribute it worldwide for free anyways, it's the moral choice, fuck the law. The world will see that Gilead are the real villains.",False,-0.8779
10,1239316399484477450,Sun Mar 15 22:23:49 +0000 2020,810611661153439749,user_location,Winona County,I love how this makes it look like Taco Bell’s response to coronavirus is the tripelupa https://t.co/geN7FbNLrU,False,0.7717
11,1239317708279144448,Sun Mar 15 22:29:01 +0000 2020,763541568,user_location,Dakota County,if corona has ruined something that you were looking forward to say I,False,-0.4767
