,tweet_id,created_at,user_id,geo_source,county,full_text,mask,sentiment_score
36,1237522398858989569,Tue Mar 10 23:35:06 +0000 2020,334364674,user_location,Hennepin County,"-Uber will only compensate drivers who test positive for #COVID19   -Lyft &amp; Amazon Flex have no plans to compensate drivers  -Instacart workers have high potential for exposure, yet zero precautions have been taken.   This is unacceptable #SickofGigGreed   https://t.co/BKsORspTgA",False,0.2023
37,1237514362203574273,Tue Mar 10 23:03:10 +0000 2020,564922940,user_location,Hennepin County,Breaking news. Video of the first person to get corona virus @jackblack #coronavirus #CoronaVirusUpdate https://t.co/7mUNk89Jny,False,0.0
38,1237526956695883776,Tue Mar 10 23:53:13 +0000 2020,823293510325387266,user_location,Hennepin County,“Israel announces mandatory two-week quarantine for all overseas arrivals.” Want to bet Israel doesn’t have an epidemic in their country? Borders are a wonderful thing. #Coronavirus https://t.co/4vMYI6OCGg,False,0.6486
40,1237528490984919040,Tue Mar 10 23:59:19 +0000 2020,778306545562025984,user_location,Hennepin County,#Coronavirus: Health minister #NadineDorries tests positive. #UK  https://t.co/D2OAZWxWfd,False,0.5574
41,1237470095909228549,Tue Mar 10 20:07:16 +0000 2020,18243617,user_location,Hennepin County,BREAKING: Health officials announce third presumptive case of #coronavirus in Minnesota.  The patient is “currently hospitalized in critical condition.” This is an Anoka County resident in their 30s. @KTTCTV https://t.co/HuK1S14bcb,False,-0.3182
42,1237523426039885825,Tue Mar 10 23:39:11 +0000 2020,1546590720,user_location,Hennepin County,This just in - Every nation not being led by @realDonaldTrump is doing a better job with the #coronavirus than the USA.,False,0.4404
43,1237519751959601152,Tue Mar 10 23:24:35 +0000 2020,803652909569294337,user_location,Goodhue County,asian person wears a mask: gets assaulted   asian person doesn’t wear a mask: still gets assaulted #coronavirus #COVID19  https://t.co/PqiFdugM7j,True,-0.7783
45,1237524667407060994,Tue Mar 10 23:44:07 +0000 2020,380754350,user_location,Clay County,"We urge healthy individuals to give blood amid #coronavirus concerns. Low donor turnout could hurt U.S. blood supply. If you're feeling healthy and well, schedule an appointment: https://t.co/BRqQocmiWX https://t.co/zwJpJXNBiI",False,0.3612
46,1237322311398756352,Tue Mar 10 10:20:02 +0000 2020,1139868658447130630,user_location,Swift County,Coronavirus fears force Little Mix to CANCEL music video shoot in Brazil https://t.co/stJdZMVRVS,False,-0.7687
47,1237328275556331521,Tue Mar 10 10:43:43 +0000 2020,66911324,user_location,Itasca County,"The Selangor govt has found, 60% of the 117 total cumulative cases of COVID-19 nationwide reported so far, are those living in the state.  The state govt formed a special action council for the prevention of the virus, chaired by former health minister, DS Dr Dzulkefly Ahmad. https://t.co/4kQ8FnZ6vp",False,0.4019
48,1237324822360797184,Tue Mar 10 10:30:00 +0000 2020,58541926,user_location,Scott County,"10 days ago we had under 100 cases of coronavirus.  Today over 700, however we don't know the real number because no one has enough test kits yet.  2 months ago trump turned down testing kits from the WHO, we are way behind other countries because of his incompetence",False,-0.4588
49,1237416701060399115,Tue Mar 10 16:35:06 +0000 2020,734976841602105345,user_location,Hennepin County,"As an MD, PhD expert on viral #pandemic threats, the reason why #coronavirus testing has not been performed is because the Trump Administration totally bungled the rollout of #COVID19 tests.  If we truly had 1-million-test capacity, surely these members would have been tested.🙄 https://t.co/DTxsDUZ1ur",False,0.4588
50,1237422573027237896,Tue Mar 10 16:58:26 +0000 2020,1125265158010474496,user_location,Hennepin County,Frustrating- This Florida woman returning from Italy seemS to meet all the CDC testing criteria of travel to #COVID19 hotspot plus all virus symptoms. Her doctor wanted to get the test - but was denied by Florida state and CDC. Oy. #TESTVIRUSNOW  https://t.co/yTmUqfg05s,False,-0.7003
51,1237417037875630082,Tue Mar 10 16:36:26 +0000 2020,2151485544,user_location,Hennepin County,"THIRD-PARTY RETAILERS BEING HURT BY SUPPLY CHAIN SLOWDOWN Third party sellers have already been cutting back on Amazon ads, by 25%-50%, in order to slow down sales, according to The New York Times. https://t.co/hJKVjkEpDZ #coronavirus #supplychaindisruption #retail #retailtrends",False,-0.3034
52,1237475533648248834,Tue Mar 10 20:28:53 +0000 2020,2626467802,user_location,Saint Louis County,"VIDEO:  Thousands gathered in France at the weekend to break the world record for the largest-ever gathering of Smurfs.   Around 3500 people set aside fears of the #coronavirus to dress up as the characters, which come from a Belgian comic franchise https://t.co/G3tMFoTE6A",False,-0.4215
53,1237476321686695940,Tue Mar 10 20:32:00 +0000 2020,492702318,user_location,Clearwater County,"The #COVID19 pandemic underscores the societal imperative of #MedicareForAll. Not only does a vaccinated person benefit personally, but transmission to others is averted  #VaccinationForAll @YCIDMA @abhiganit @BernieSanders @AbdulElSayed @MeaganCFitz   https://t.co/PLdZZ4YA92",False,-0.4176
54,1237237790397652993,Tue Mar 10 04:44:10 +0000 2020,17257760,user_location,Hennepin County,And information about the Trump CPAC coronavirus can be found at the White House right? https://t.co/nBjuVD2YA7,False,0.0
55,1237480813975031815,Tue Mar 10 20:49:51 +0000 2020,21938552,user_location,Hennepin County,Who has strong event policies on #coronavirus - looking to write something for an event we have coming up!,False,0.5562
56,1237482084400332800,Tue Mar 10 20:54:54 +0000 2020,1088969517743652869,user_location,Hennepin County,"Democrats use coronavirus fears to take aim at Trump But ignore our open borders,  inviting anyone.... criminals, drug cartels, and yes... even carriers of #coronavirus to come in to our country.  Why is that? #WalkAway  #KAG  https://t.co/dbgozkjlRy https://t.co/bqb70SofX0",False,-0.5719
57,1237481719693037568,Tue Mar 10 20:53:27 +0000 2020,17123109,user_location,Hennepin County,Add the @JoeBiden Cleveland campaign rally to the list of #coronavirus cancellations. https://t.co/Hrt7HEs00l,False,0.0
58,1237489329108221952,Tue Mar 10 21:23:42 +0000 2020,946150586872774656,user_location,Washington County,"As an MIT PhD in Biological Engineering who studies &amp; does research nearly every day on the Immune System, the #coronavirus fear mongering by the Deep State will go down in history as one of the biggest fraud to manipulate economies, suppress dissent, &amp; push MANDATED Medicine! https://t.co/Q5VeOqzWEp",False,-0.784
59,1237451690279927809,Tue Mar 10 18:54:08 +0000 2020,540308436,user_location,Hennepin County,"Please, please guys. Here in northern #Italy we made one big mistake. Everybody kept saying ""It's just flu"" and now our intensive care units are collapsing. Everybody kept going outside like nothing happened and now our grandparents and parents are dying. #coronavirus is not #flu",False,0.128
60,1237443843596918789,Tue Mar 10 18:22:57 +0000 2020,519282311,user_location,Goodhue County,"According to @flightradar24  Kenya Airways flight KQ128 has landed in Nairobi from Rome, Italy, on the day Italy is on a lockdown over #Coronavirus  KQ on the verge of importing the virus to Kenya. https://t.co/bWSyymF6bt",False,0.0
62,1237457840119394307,Tue Mar 10 19:18:34 +0000 2020,382866084,user_location,Hennepin County,"I'm glad I could speak out on behalf of folks with chronic illness for the @latimes during this #coronavirus crisis. Thanks to @sic_sonja, who reported!  https://t.co/INPhP7Dq96",False,-0.2942
63,1237452416448188417,Tue Mar 10 18:57:01 +0000 2020,2769857832,user_location,Pennington County,From an email:  Harvard is closely monitoring the ongoing #Coronavirus #Covid19 outbreak. The university strongly discourages any non-essential gatherings of 25 or more people. This meeting size is consistent with the guidance of Harvard health care experts &amp; peer institutions.,False,0.34
64,1237439888645120000,Tue Mar 10 18:07:14 +0000 2020,1034167088582144001,user_location,Dakota County,"The corrupt, fear-mongering MSM is hyper-focusing on #coronavirus&amp; a #TrumpCrash because they are terrified of the fact that “People are walking away. African Americans are moving over 2 Conservative ideas&amp; it’s going 2 MAKE AMERICA GREAT AGAIN” #Trump2020 https://t.co/8v5w47uW8O",False,0.2103
66,1237450680438120448,Tue Mar 10 18:50:07 +0000 2020,707007215475957760,user_location,Itasca County,"#COVID19 originated in WUHAN, CHINA.  It's GEOGRAPHY, not racism.  #VoteIlhanOmarOut #Trump2020 #VoteRedToSaveAmerica https://t.co/3b0Pq7p0Kd",False,-0.6249
67,1237463051328040960,Tue Mar 10 19:39:17 +0000 2020,2479159384,user_location,Saint Louis County,"When the democrats ""planned"" this Coronavirus hoax did they expect Italy to play along so well and shut down their entire country?   #COVID19 #CoronavirusOutbreak",False,0.34
68,1237463562211282946,Tue Mar 10 19:41:18 +0000 2020,23082565,user_location,Hennepin County,"The answer is what I expected. Given the global fluidity of personnel and materiel, English has become the de facto “language of science.”  So nothing to worry about, except that pesky #WuhanCoronavirus that just happened to have popped up in the live animal market down the road. https://t.co/fpadMI1RqJ",False,0.1241
69,1237463127408685056,Tue Mar 10 19:39:35 +0000 2020,1890359456,user_location,Hennepin County,.@INTERPHEX 2020 has been postponed due to #COVID19  and #coronavirus concerns. Read the full statement here: https://t.co/sxfLjDzGk2,False,-0.2023
70,1237460753126473729,Tue Mar 10 19:30:09 +0000 2020,88891599,user_location,Hennepin County,"What can you do to prevent the spread of #COVIDー19? Wash your hands often with soap and water for 20 seconds, stay home when sick, cover your cough/sneeze, and avoid touching your face. https://t.co/5PWbQg3gOY #COVID #COVID19 https://t.co/rNZFhW37zM",False,-0.6597
72,1237477145779359745,Tue Mar 10 20:35:17 +0000 2020,15666568,user_location,Hennepin County,"We’ve updated our @AEI numbers on total #coronavirus testing capacity to reflect new labs coming online and revised reporting from some of the existing labs. The total fell slightly based on our updated reporting. Nationally, about 15,000 U.S. patients can be tested each day. https://t.co/hR9B0aqZOV",False,0.0
73,1237479289609539585,Tue Mar 10 20:43:48 +0000 2020,814874087491305472,user_location,Hennepin County,"Trump and his sycophants have bullshitted their way for more 3+ years in the White House through crisis after crisis, often of Don's own making. Now #COVID19 appears, a bona fide crisis they can't control &amp; can't BS their way out of. And people are dying. This will not end well.",False,-0.9042
74,1237480588661215232,Tue Mar 10 20:48:58 +0000 2020,506579190,place,Dakota County,"Overheard Execs at a Local Company: “If Eugene goes on that damn cruise, he isn’t allowed to come back to work until he’s been medically cleared.” https://t.co/UmjW7d9rxn",False,-0.4019
75,1237270186128027648,Tue Mar 10 06:52:54 +0000 2020,397151777,user_location,Hennepin County,"Coronavirus is teaching us that:  1) Healthcare is a right 2) Paid sick time is a right 3) Many, many people could do their jobs from home 4) We are more dependent on a healthy society than we want to acknowledge",False,-0.0772
76,1237507607645966336,Tue Mar 10 22:36:20 +0000 2020,891794655905542144,user_location,Hennepin County,"That's a free $4,600 for me I'm built different 💯 https://t.co/a912g3u9Gv",False,0.5106
77,1237510510305828867,Tue Mar 10 22:47:52 +0000 2020,41734171,user_location,Hennepin County,#Coronavirus outbreak across Europe ‘impossible to prevent’: Italian MEP https://t.co/Io8oPN1sI8,False,0.0
79,1237508774983806981,Tue Mar 10 22:40:58 +0000 2020,3731091913,user_location,Hennepin County,"Regents Professor and Director of @CIDRAP, Michael Osterholm, was featured on the @joerogan podcast this afternoon. Listen to the podcast here: https://t.co/wPOnRfvML6   #umnsph #COVID19 #coronavirus https://t.co/H23J9TNovV https://t.co/CTlJbVB26v",False,0.0
80,1237244604287762432,Tue Mar 10 05:11:15 +0000 2020,1388528060,user_location,Hennepin County,"also, immune from shame https://t.co/6gambOfJ6v",False,-0.2263
81,1237506064372781056,Tue Mar 10 22:30:12 +0000 2020,862352982180057090,user_location,Dakota County,They did not cut taxes. They did not bail out companies. They just attacked the public health emergency. The way to enable economic recovery is focus on public health. https://t.co/9avqBJ9hLX,False,-0.7717
82,1237506409740120064,Tue Mar 10 22:31:34 +0000 2020,24747861,user_location,Dakota County,This is exactly the kind of contact the spreads #coronavirus LOL https://t.co/abNtpBMIV4,False,0.7865
83,1237498017114206212,Tue Mar 10 21:58:13 +0000 2020,2769857832,user_location,Pennington County,The community spread of #coronavirus in U.S. began probably in mid January. Sustained community spread is now underway in multiple regions of the country. We must adopt strong mitigation now to reduce the scope of the inevitable epidemic given breadth of spread already underway. https://t.co/p3WEAiZCEX,False,0.6124
85,1237504473804701696,Tue Mar 10 22:23:52 +0000 2020,2788202335,place,Ramsey County,"@realDonaldTrump @VP, aggressive proactive convenient testing for #COVID19 saves lives and better manages outbreaks. #coronavirus #coronatests #covid19tests https://t.co/kpk0WRguAb",False,0.6249
86,1237499721754775554,Tue Mar 10 22:04:59 +0000 2020,24289010,user_location,Ramsey County,Hey @VP. I'm one of the 'Australian experts' that wrote the list of #COVID19 prevention tips you’re holding.  They're meant to be IN ADDITION to:  ✅ Access to free testing &amp; health care ✅ Widespread #COVID19 testing &amp; lab-based surveillance ✅ Paid leave arrangements https://t.co/CKMCndRJfA,False,0.743
87,1237501446888792064,Tue Mar 10 22:11:51 +0000 2020,36406830,user_location,Hennepin County,"First US #COVID19 containment zone in NY, 51 more cases in Massachusetts https://t.co/KR04leka6E #Coronavirus https://t.co/PH5qwUnPIT",False,0.0
88,1237468690460954624,Tue Mar 10 20:01:41 +0000 2020,917515800,user_location,Anoka County,"Again, why can't the US do this?? https://t.co/hDTlhG3ZZJ",False,0.0
90,1237474200077639680,Tue Mar 10 20:23:35 +0000 2020,486774976,user_location,Hennepin County,👇🏽👇🏽👇🏽 This is very important and necessary! #Coronavirus https://t.co/a0mS1Bq9YO,False,0.3164
91,1237473261098803202,Tue Mar 10 20:19:51 +0000 2020,3319269589,user_location,Hennepin County,I won’t miss the constant lies and gaslighting   It’s an indignation we’ve all suffered — one of the greatest indignities of my lifetime     #maga https://t.co/p0cX8YAi1B,False,-0.7003
92,1237226551734931457,Tue Mar 10 03:59:31 +0000 2020,1059449782782050305,user_location,Hennepin County,"I other words, they promote Bernie’s policies. https://t.co/WfNs5nDbrc",False,0.3818
93,1237226430028627969,Tue Mar 10 03:59:02 +0000 2020,8071902,user_location,Hennepin County,Trump’s Incoming Chief of Staff in Self-Quarantine After Possible Coronavirus Exposure https://t.co/XVF3N5tiqn https://t.co/8atylG5tAt,False,0.0
94,1237453526072205313,Tue Mar 10 19:01:26 +0000 2020,54493198,user_location,Hennepin County,"@RepJeffries@@PeteButtigieg @MalcolmNance @JoeBiden @CoryBooker @sfpelosi @tedlieu @RonaldKlain @RoArquette @kazweida @tweetmommybop @JEllenScott @morethanmySLE @tribelaw @jaketapper @andersoncooper @donlemon please retweet,over and over https://t.co/vFka4bVZjU",True,0.3182
95,1237445641816735744,Tue Mar 10 18:30:06 +0000 2020,734976841602105345,user_location,Hennepin County,"Total number of confirmed #coronavirus cases in Italy rises to 10,149 from 9,172",False,0.1513
96,1237494011482570752,Tue Mar 10 21:42:18 +0000 2020,216102201,user_location,Hennepin County,"We are entering/have entered ""worried well"" stage and its a huge burden on hospitals.  This chart highlights differences between #coronavirus, flu and the cold but the distinctions are not at all totally obvious so all I can say is that its more helpful than not. https://t.co/LmDjf7xabI",False,-0.128
97,1237494190793162754,Tue Mar 10 21:43:01 +0000 2020,807206886,user_location,Blue Earth County,"When Iran's clerics tell people to pray to be cured of #CoronaVirus, one shouldn't  listen:  This cleric is so scared for his life that he wears a heavy-duty gas mask. Ordinary people around him wear light or no masks.  So when it comes to their own lives, clerics choose science! https://t.co/2JDHFHkQUQ",True,-0.2244
98,1237458656033202181,Tue Mar 10 19:21:49 +0000 2020,49007442,user_location,Dakota County,"When discussing #COVID19, it's important to get facts straight about past pandemics. Direct comparisons with historic outbreaks are mostly unhelpful. The world was a different place 50, 100, 150, 200+ years ago. Learn from the past, but do not repeat it.  https://t.co/HEo3bt4FB9",False,0.4019
100,1237463361744494599,Tue Mar 10 19:40:31 +0000 2020,15007263,user_location,Hennepin County,#UMN's Osterholm is everywhere. Not sure when he's getting sleep. https://t.co/5M54bJLRiK,False,-0.2411
101,1237230721355452416,Tue Mar 10 04:16:05 +0000 2020,13001192,user_location,Hennepin County,Minnesota health officials focus on containing coronavirus cases https://t.co/PccXRFDuwI,False,0.0
102,1237231232666095616,Tue Mar 10 04:18:07 +0000 2020,426688788,user_location,Hennepin County,CNN announced it would be calling the coronavirus disease COVID-19 a pandemic even though the WHO and the CDC are still sticking with “epidemic” for now.   So what’s the difference between a pandemic and an epidemic? I've got you covered. https://t.co/OPuSWa5I48,False,0.0
103,1237356280424976385,Tue Mar 10 12:35:00 +0000 2020,929394134,user_location,Beltrami County,coronavirus/covib 19/ i don't get it.  are the president and fox that naive or are they hoping their viewers are that DUMB.  I hope they realize what they are doing to the usa. are the self quarantined ones playing a game to discredit science and faking it??,False,-0.4201
105,1237206871179698176,Tue Mar 10 02:41:18 +0000 2020,2700992119,user_location,Hennepin County,"This is going to sound kinda mad, but this week, pls consider making your weekly takeout a Chinese takeaway. My family's businesses have all been impacted hugely by coronavirus panic 😭",False,-0.8607
106,1237207063542939650,Tue Mar 10 02:42:04 +0000 2020,22385746,user_location,Swift County,"62,496 people have fully recovered from the coronavirus worldwide. Just in case you were wondering.",False,0.0
107,1237205536459968513,Tue Mar 10 02:36:00 +0000 2020,15599696,user_location,Hennepin County,"This is going to sound kinda mad, but this week, pls consider making your weekly takeout a Chinese takeaway. My family's businesses have all been impacted hugely by coronavirus panic 😭",False,-0.8607
108,1237204657841324032,Tue Mar 10 02:32:31 +0000 2020,991899264950439936,user_location,Hennepin County,the coronavirus outbreak in Italy https://t.co/NsEt05y1pa,False,0.0
109,1237207588254687235,Tue Mar 10 02:44:09 +0000 2020,47820398,user_location,Nicollet County,Coronavirus has me like this. Dog pees on my hand when I’m taking his urine sample? Zero fucks. Guy shakes my hand at a restaurant? Bathe in Purell.,False,0.7319
110,1237206878909796353,Tue Mar 10 02:41:20 +0000 2020,1222031793890697216,user_location,Winona County,The coronavirus panic is dumb,False,-0.765
111,1237206719941533696,Tue Mar 10 02:40:42 +0000 2020,28774145,user_location,Hennepin County,"NEW: The Securities and Exchange Commission has emailed employees in Washington, D.C., asking them to work from home after a worker with respiratory symptoms was told they could potentially have the novel coronavirus https://t.co/cAeYvqCT0R",False,0.5423
112,1237205796838092801,Tue Mar 10 02:37:02 +0000 2020,3485382014,user_location,Hennepin County,The new Chief of Staff will be working from home for now.  https://t.co/HWWSc4XTeM,False,0.0
113,1237200378342469634,Tue Mar 10 02:15:30 +0000 2020,1234881563910762496,user_location,Scott County,"#Trump actually retweeted this meme himself.  He doesn't have the slightest clue, does he?  He is uneducated and doesn't get the allusion to Nero and Rome burning while he fiddles.  America, Trump truly is the #WorstPresidentEver   #coronavirus #marketcrash https://t.co/dqGI0ZkbAy",False,0.4404
114,1237200264731525120,Tue Mar 10 02:15:03 +0000 2020,754281382550077440,user_location,Hennepin County,"""We are so sorry ... And deeply upset ..."" @PearlJam postpones upcoming North American tour dates https://t.co/Qz3cvOLtZj",False,-0.6764
115,1237200645578522624,Tue Mar 10 02:16:34 +0000 2020,36342361,user_location,Hennepin County,Child do y’all do relocation? https://t.co/Av8Kpw8juN,False,0.0
116,1237200218841636865,Tue Mar 10 02:14:52 +0000 2020,820576742,user_location,Hennepin County,Premier League: Due to the coronavirus we will have to play games with no crowds #coronavirus   Women’s premier league: https://t.co/y6oiNEqmDI,False,0.34
117,1237200155088125954,Tue Mar 10 02:14:37 +0000 2020,3044871157,user_location,Hennepin County,"NEWS: Trump's new chief of staff, MARK MEADOWS, is in self-quarantine for 14 days after coming in contact with the individual at CPAC who tested + for coronavirus.  ""Out of an abundance of caution, Meadows received testing which came back negative.""",False,-0.5719
118,1237196466243993605,Tue Mar 10 01:59:58 +0000 2020,1082351402209460226,user_location,Hennepin County,This update. Add Rep. Mark Meadows to the list of those lawmakers who are now in self-quarantine. He’s the President’s incoming White House Chief of Staff. https://t.co/O0AC8j95Pp,False,0.0
120,1237326104039501825,Tue Mar 10 10:35:06 +0000 2020,57814942,user_location,Ramsey County,lol it's wild seeing every single other country grappling with this virus in ways we KNOW the US will never do https://t.co/7jDqyduODz,False,0.4215
121,1237460387114749952,Tue Mar 10 19:28:41 +0000 2020,277538408,user_location,Hennepin County,"COVID-19: MDH confirms 3rd presumptive case in the state, says the patient is in their 30s and is in critical condition. | READ MORE: https://t.co/zShQnERoEj",False,-0.3182
