,tweet_id,created_at,user_id,geo_source,county,full_text,mask,sentiment_score
0,1237701142638886913,Wed Mar 11 11:25:22 +0000 2020,53910169,user_location,Hennepin County,"For #TravelTuesday, because of the #coronavirus now might be a good time to visit a park. Whether it’s a city, state, national or park in another country. https://t.co/XG4uQiJC3h #parks #camping #travel #blogger #travelblogger https://t.co/Fk7LRdBz6m",False,0.4404
3,1237671661362483201,Wed Mar 11 09:28:13 +0000 2020,378011968,user_location,Lake County,"Washing your hands more often, and for 20 seconds each time, can really help prevent the spread of #coronavirus. Make sure you’re washing your hands properly by watching this video. 🤝💦 https://t.co/A0o4dnXyf5",False,0.688
4,1237708640724881408,Wed Mar 11 11:55:10 +0000 2020,66769814,user_location,Hennepin County,"👏🏼AWESOME👏🏼  #Minnesota now offers curbside #coronavirus testing! Call ahead, drive up, and your samples will be taken in just a few minutes with results provided the next day.  EVERY state should offer this.  #COVID19 #CoronavirusPandemic h/t @kris_lovaas https://t.co/nbpTpwvSTm",False,0.0
5,1237709068405321729,Wed Mar 11 11:56:52 +0000 2020,90107770,user_location,Itasca County,@mjrowland68 @TheRealPBarry @benfordham Better question is Why have we become like this? When the government's only strategy is fearmongering- for everything- no-one should be surprised that this is the result. People are terrified of being terrified!  #auspol #coronavirus,False,-0.4574
6,1237707927680626689,Wed Mar 11 11:52:20 +0000 2020,11640472,user_location,Hennepin County,"Fellow Minnesotan, please amplify! https://t.co/yOx3Bi9ask",False,0.3802
7,1237658721750257665,Wed Mar 11 08:36:48 +0000 2020,822118943645200384,user_location,Itasca County,THIS IS WHERE I CROSS THE LINE!! CORONA STAY AWAY😤🥵 https://t.co/Dx1Z4tXx3D,False,0.0
8,1237659643943452673,Wed Mar 11 08:40:28 +0000 2020,3308947821,user_location,Hennepin County,Timeline countries with infected of #coronavirus outside #china https://t.co/O0VN6aYdtZ,False,-0.4939
9,1237690368461864960,Wed Mar 11 10:42:33 +0000 2020,822118943645200384,user_location,Itasca County,i mean it’s not exactly a mystery https://t.co/LQIZzZg3nx,False,0.0
10,1237691246916837376,Wed Mar 11 10:46:03 +0000 2020,631210873,user_location,Saint Louis County,I can't read these days I swear I thought Italy has made a deal with Corona virus https://t.co/Xi7XjJmBu1,True,-0.0516
11,1237621691154681856,Wed Mar 11 06:09:39 +0000 2020,261434036,user_location,Saint Louis County,"@realDonaldTrump 1000 people infected with Coronavirus. You’re tweeting 3rd grade insults, while the 3rd First Lady is building tennis pavilions for the Biden’s. You’re done. ✅ https://t.co/v93WcrHetj",False,-0.7184
12,1237549149219782656,Wed Mar 11 01:21:24 +0000 2020,1121071134693261312,user_location,Hennepin County,We are so unprepared. Does anyone even know what the correct emoji is to replace 🤦🏻‍♂️ in these #COVID19 times? #coronovirus,False,0.0
13,1237554308771500032,Wed Mar 11 01:41:54 +0000 2020,22569983,user_location,Hennepin County,.@realDonaldTrump knew in Jan about #COVID19. He viewed it as a border problem. But a virus is not a Chinese citizen. It can be carried by US travelers &amp; citizens of other countries.  What we needed were test kits. The continuing testing fiasco is a dereliction of duty by @POTUS. https://t.co/FnMOmFqTAA,False,-0.743
14,1237556003073228805,Wed Mar 11 01:48:38 +0000 2020,538481859,user_location,Cottonwood County,This is what #ChuckTheSchmuck said TODAY.  “I'm going to be blunt. We are very worried about the @POTUS’ incompetence and lack of focus on fighting the spread of #coronavirus. ...One word could describe this Administration’s response: incompetence.  #DemocratsAreDestroyingAmerica https://t.co/cdpAUVm0o7,False,-0.9118
15,1237558049620934656,Wed Mar 11 01:56:46 +0000 2020,34062492,user_location,Hennepin County,"There's A Drug Already Used In Japan Which May Treat COVID-19, according to a New Study #Coronavirus #Covid19 https://t.co/Yync6TiukL",False,0.4019
